APR_MDC_key,week_number,day_number,hospitalizations
07,37,5,6.0
07,37,6,1.0
07,37,7,3.0
07,38,1,6.0
07,38,2,7.5
07,38,3,9.0
07,38,4,4.0
07,38,5,5.0
07,38,6,1.0
07,38,7,2.0
07,39,1,7.5
07,39,2,6.5
07,39,3,9.0
07,39,4,4.0
07,39,5,4.5
07,39,6,1.0
07,39,7,2.5
07,40,1,8.5
07,40,2,7.5
07,40,3,8.0
07,40,4,3.5
07,40,5,4.0
07,40,6,1.5
07,40,7,2.0
07,41,1,6.5
07,41,2,4.5
07,41,3,7.5
07,41,4,9.0
07,41,5,5.0
07,41,6,2.0
07,41,7,3.5
07,42,1,4.0
07,42,2,8.0
07,42,3,7.5
07,42,4,4.5
07,42,5,4.5
07,42,6,2.0
07,42,7,2.5
07,43,1,8.0
07,43,2,6.0
07,43,3,9.0
07,43,4,4.0
07,43,5,6.5
07,43,6,2.0
07,43,7,3.0
07,44,1,4.0
07,44,2,5.5
07,44,3,5.0
07,44,4,4.0
07,44,5,3.0
07,44,6,2.0
07,44,7,2.5
07,45,1,7.0
07,45,2,7.0
07,45,3,9.0
07,45,4,4.0
07,45,5,4.5
07,45,6,1.0
07,45,7,3.0
07,46,1,7.0
07,46,2,4.0
07,46,3,7.0
07,46,4,6.5
07,46,5,3.5
07,46,6,1.5
07,46,7,2.0
07,47,1,6.0
07,47,2,8.0
07,47,3,6.5
07,47,4,3.0
07,47,5,5.0
07,47,6,1.0
07,47,7,3.0
07,48,1,6.5
07,48,2,7.0
07,48,3,9.0
07,48,4,6.0
07,48,5,4.0
07,48,6,2.0
07,48,7,2.0
07,49,1,6.0
07,49,2,6.5
07,49,3,9.0
07,49,4,3.5
07,49,5,6.0
07,49,6,1.0
07,49,7,3.0
07,50,1,6.0
07,50,2,6.0
07,50,3,9.0
07,50,4,3.5
07,50,5,7.0
07,50,6,1.0
07,50,7,1.5
07,51,1,6.0
07,51,2,6.5
07,51,3,6.5
07,51,4,7.0
07,51,5,5.0
07,51,6,2.0
07,51,7,1.5
07,52,1,3.5
07,52,2,4.5
07,52,3,5.0
07,52,4,3.0
07,52,5,3.5
07,52,6,2.0
07,52,7,1.5
07,53,5,1.0
07,53,7,3.0
08,1,1,8.0
08,1,2,12.0
08,1,3,24.0
08,1,4,14.0
08,1,5,20.5
08,1,6,3.0
08,1,7,6.5
08,2,1,25.0
08,2,2,21.0
08,2,3,24.5
08,2,4,17.0
08,2,5,25.5
08,2,6,3.5
08,2,7,7.5
08,3,1,31.5
08,3,2,24.0
08,3,3,19.0
08,3,4,12.5
08,3,5,26.5
08,3,6,3.5
08,3,7,4.5
08,4,1,25.0
08,4,2,16.5
08,4,3,22.0
08,4,4,14.5
08,4,5,27.5
08,4,6,3.0
08,4,7,6.5
08,5,1,28.0
08,5,2,20.5
08,5,3,24.0
08,5,4,15.0
08,5,5,24.0
08,5,6,2.0
08,5,7,7.0
08,6,1,23.0
08,6,2,14.0
08,6,3,23.5
08,6,4,15.0
08,6,5,24.0
08,6,6,3.0
08,6,7,5.5
08,7,1,27.5
08,7,2,21.0
08,7,3,19.0
08,7,4,12.5
08,7,5,23.0
08,7,6,1.0
08,7,7,5.0
08,8,1,20.0
08,8,2,17.0
08,8,3,22.0
08,8,4,14.5
08,8,5,25.0
08,8,6,4.5
08,8,7,6.5
08,9,1,23.0
08,9,2,15.5
08,9,3,19.5
08,9,4,11.5
08,9,5,27.0
08,9,6,3.0
08,9,7,5.0
08,10,1,23.5
08,10,2,15.5
08,10,3,25.0
08,10,4,15.5
08,10,5,22.5
08,10,6,2.5
08,10,7,9.0
08,11,1,28.5
08,11,2,22.5
08,11,3,20.0
08,11,4,15.0
08,11,5,26.0
08,11,6,3.5
08,11,7,5.5
08,12,1,20.5
08,12,2,16.0
08,12,3,22.0
08,12,4,15.0
08,12,5,22.5
08,12,6,3.5
08,12,7,7.0
08,13,1,25.0
08,13,2,18.0
08,13,3,18.0
08,13,4,11.0
08,13,5,28.0
08,13,6,4.0
08,13,7,5.0
08,14,1,17.0
08,14,2,17.5
08,14,3,21.0
08,14,4,11.5
08,14,5,24.5
08,14,6,2.5
08,14,7,6.5
08,15,1,28.5
08,15,2,17.5
08,15,3,18.0
08,15,4,14.0
08,15,5,18.5
08,15,6,3.5
08,15,7,6.0
08,16,1,16.5
08,16,2,18.0
08,16,3,21.5
08,16,4,13.0
08,16,5,26.0
08,16,6,3.0
08,16,7,5.0
08,17,1,26.0
08,17,2,23.5
08,17,3,27.0
08,17,4,12.0
08,17,5,17.0
08,17,6,4.0
08,17,7,4.0
08,18,1,16.0
08,18,2,17.0
08,18,3,19.5
08,18,4,11.5
08,18,5,18.5
08,18,6,2.5
08,18,7,4.0
08,19,1,26.0
08,19,2,21.5
08,19,3,21.5
08,19,4,13.5
08,19,5,22.5
08,19,6,3.0
08,19,7,5.5
08,20,1,23.5
08,20,2,22.0
08,20,3,16.5
08,20,4,12.5
08,20,5,26.5
08,20,6,6.0
08,20,7,4.0
08,21,1,24.5
08,21,2,17.0
08,21,3,20.5
08,21,4,15.0
08,21,5,24.5
08,21,6,4.5
08,21,7,3.0
08,22,1,23.0
08,22,2,17.5
08,22,3,17.0
08,22,4,13.0
08,22,5,22.0
08,22,6,3.0
08,22,7,5.5
08,23,1,21.5
08,23,2,18.0
08,23,3,22.0
08,23,4,18.5
08,23,5,31.5
08,23,6,4.5
08,23,7,6.0
08,24,1,19.5
08,24,2,14.5
08,24,3,20.0
08,24,4,11.5
08,24,5,16.5
08,24,6,5.0
08,24,7,4.5
08,25,1,23.5
08,25,2,17.5
08,25,3,23.5
08,25,4,12.5
08,25,5,22.5
08,25,6,2.0
08,25,7,5.0
08,26,1,22.0
08,26,2,19.0
08,26,3,15.0
08,26,4,10.5
08,26,5,23.5
08,26,6,4.0
08,26,7,6.5
08,27,1,30.5
08,27,2,13.0
08,27,3,19.0
08,27,4,17.0
08,27,5,21.5
08,27,6,3.0
08,27,7,4.5
08,28,1,14.5
08,28,2,10.0
08,28,3,17.0
08,28,4,8.5
08,28,5,19.0
08,28,6,3.0
08,28,7,5.5
08,29,1,15.5
08,29,2,14.0
08,29,3,15.5
08,29,4,10.0
08,29,5,15.0
08,29,6,1.5
08,29,7,4.0
08,30,1,13.0
08,30,2,14.5
08,30,3,13.0
08,30,4,10.5
08,30,5,20.0
08,30,6,2.5
08,30,7,4.5
08,31,1,16.0
08,31,2,12.0
08,31,3,19.0
08,31,4,13.0
08,31,5,14.0
08,31,6,4.5
08,31,7,4.0
08,32,1,19.5
08,32,2,18.0
08,32,3,13.0
08,32,4,9.5
08,32,5,18.0
08,32,6,5.0
08,32,7,3.5
08,33,1,13.5
08,33,2,18.5
08,33,3,15.0
08,33,4,7.5
08,33,5,18.0
08,33,6,2.5
08,33,7,4.0
08,34,1,19.5
08,34,2,18.5
08,34,3,12.0
08,34,4,12.5
08,34,5,19.5
08,34,6,4.0
08,34,7,4.5
08,35,1,23.5
08,35,2,22.5
08,35,3,17.5
08,35,4,15.5
08,35,5,23.5
08,35,6,5.0
08,35,7,6.0
08,36,1,22.0
08,36,2,17.0
08,36,3,21.5
08,36,4,14.0
08,36,5,20.5
08,36,6,3.5
08,36,7,6.0
08,37,1,28.0
08,37,2,20.0
08,37,3,24.0
08,37,4,12.5
08,37,5,26.5
08,37,6,4.5
08,37,7,6.5
08,38,1,21.5
08,38,2,21.0
08,38,3,21.5
08,38,4,14.5
08,38,5,19.0
08,38,6,3.0
08,38,7,5.5
08,39,1,24.0
08,39,2,24.5
08,39,3,22.5
08,39,4,15.0
08,39,5,26.5
08,39,6,2.0
08,39,7,4.5
08,40,1,20.5
08,40,2,14.5
08,40,3,24.5
08,40,4,12.5
08,40,5,25.0
08,40,6,2.5
08,40,7,5.0
08,41,1,28.0
08,41,2,23.0
08,41,3,22.5
08,41,4,14.5
08,41,5,24.5
08,41,6,5.5
08,41,7,4.5
08,42,1,26.5
08,42,2,22.0
08,42,3,21.5
08,42,4,15.5
08,42,5,26.5
08,42,6,3.0
08,42,7,5.5
08,43,1,25.5
08,43,2,24.0
08,43,3,20.0
08,43,4,13.0
08,43,5,21.0
08,43,6,6.0
08,43,7,4.0
08,44,1,22.0
08,44,2,12.5
08,44,3,15.0
08,44,4,11.5
08,44,5,10.5
08,44,6,6.5
08,44,7,5.0
08,45,1,24.5
08,45,2,22.0
08,45,3,23.0
08,45,4,12.0
08,45,5,25.5
08,45,6,4.5
08,45,7,3.5
08,46,1,19.5
08,46,2,25.0
08,46,3,23.5
08,46,4,13.5
08,46,5,22.0
08,46,6,3.5
08,46,7,3.0
08,47,1,25.5
08,47,2,25.5
08,47,3,22.5
08,47,4,15.0
08,47,5,28.0
08,47,6,3.5
08,47,7,7.0
08,48,1,24.0
08,48,2,18.0
08,48,3,21.5
08,48,4,16.0
08,48,5,28.5
08,48,6,4.0
08,48,7,4.5
08,49,1,27.5
08,49,2,17.5
08,49,3,25.0
08,49,4,14.0
08,49,5,24.0
08,49,6,2.0
08,49,7,6.0
08,50,1,26.0
08,50,2,20.5
08,50,3,26.0
08,50,4,16.0
08,50,5,24.5
08,50,6,2.5
08,50,7,7.0
08,51,1,28.5
08,51,2,22.5
08,51,3,23.0
08,51,4,14.5
08,51,5,29.0
08,51,6,3.0
08,51,7,4.0
08,52,1,7.0
08,52,2,9.0
08,52,3,11.5
08,52,4,10.0
08,52,5,13.0
08,52,6,4.5
08,52,7,5.0
08,53,5,5.0
08,53,6,3.0
08,53,7,3.0
09,1,1,6.0
09,1,2,11.0
09,1,3,10.0
09,1,4,7.5
09,1,5,6.5
09,1,6,1.0
09,1,7,1.0
09,2,1,13.0
09,2,2,13.0
09,2,3,11.5
09,2,4,12.5
09,2,5,9.5
09,2,6,1.5
09,2,7,4.0
09,3,1,7.0
09,3,2,13.5
09,3,3,12.0
09,3,4,7.5
09,3,5,6.0
09,3,6,1.0
09,3,7,2.0
09,4,1,12.0
09,4,2,12.5
09,4,3,5.5
09,4,4,10.0
09,4,5,6.5
09,4,6,1.0
09,4,7,2.5
09,5,1,7.5
09,5,2,12.0
09,5,3,9.0
09,5,4,8.5
09,5,5,7.0
09,5,6,1.0
09,5,7,1.0
09,6,1,8.5
09,6,2,12.0
09,6,3,11.0
09,6,4,7.0
09,6,5,7.0
09,6,6,1.0
09,6,7,1.0
09,7,1,8.0
09,7,2,13.5
09,7,3,10.0
09,7,4,11.5
09,7,5,6.0
09,7,6,2.0
09,7,7,1.0
09,8,1,11.0
09,8,2,15.0
09,8,3,7.0
09,8,4,11.5
09,8,5,8.0
09,8,6,1.0
09,8,7,2.5
09,9,1,8.0
09,9,2,14.0
09,9,3,10.5
09,9,4,10.0
09,9,5,9.0
09,9,6,2.0
09,9,7,2.5
09,10,1,14.5
09,10,2,15.0
09,10,3,7.0
09,10,4,10.5
09,10,5,7.0
09,10,6,1.5
09,10,7,1.0
09,11,1,10.0
09,11,2,14.0
09,11,3,10.0
09,11,4,10.0
09,11,5,8.0
09,11,6,2.0
09,11,7,2.0
09,12,1,10.0
09,12,2,9.0
09,12,3,11.0
09,12,4,5.0
09,12,5,7.0
09,12,6,1.0
09,12,7,2.5
09,13,1,5.5
09,13,2,11.5
09,13,3,11.0
09,13,4,10.0
09,13,5,6.0
09,13,6,1.0
09,13,7,2.0
09,14,1,8.5
09,14,2,10.5
09,14,3,8.5
09,14,4,9.5
09,14,5,9.0
09,14,6,1.5
09,14,7,2.5
09,15,1,13.0
09,15,2,13.5
09,15,3,10.5
09,15,4,9.0
09,15,5,8.5
09,15,6,1.0
09,15,7,1.0
09,16,1,11.0
09,16,2,15.5
09,16,3,11.0
09,16,4,10.0
09,16,5,8.5
09,16,6,1.0
09,16,7,3.0
09,17,1,8.5
09,17,2,12.5
09,17,3,11.0
09,17,4,7.0
09,17,5,10.0
09,17,6,1.5
09,17,7,2.0
09,18,1,8.0
09,18,2,12.0
09,18,3,6.5
09,18,4,9.0
09,18,5,7.5
09,18,6,1.0
09,18,7,1.5
09,19,1,11.5
09,19,2,13.5
09,19,3,9.0
09,19,4,5.5
09,19,5,6.5
09,19,6,1.0
09,19,7,2.0
09,20,1,9.5
09,20,2,15.5
09,20,3,9.0
09,20,4,8.5
09,20,5,9.0
09,20,6,1.5
09,20,7,2.0
09,21,1,6.0
09,21,2,10.5
09,21,3,8.5
09,21,4,11.0
09,21,5,6.0
09,21,6,2.0
09,21,7,2.0
09,22,1,6.5
09,22,2,14.0
09,22,3,9.0
09,22,4,9.5
09,22,5,4.5
09,22,6,1.0
09,22,7,1.5
09,23,1,7.5
09,23,2,14.5
09,23,3,8.0
09,23,4,11.0
09,23,5,6.5
09,23,6,1.0
09,23,7,1.0
09,24,1,11.5
09,24,2,12.5
09,24,3,7.5
09,24,4,5.5
09,24,5,7.0
09,24,6,1.5
09,24,7,1.5
09,25,1,8.5
09,25,2,12.0
09,25,3,10.5
09,25,4,8.5
09,25,5,9.0
09,25,6,3.0
09,25,7,3.5
09,26,1,8.0
09,26,2,10.0
09,26,3,8.0
09,26,4,9.0
09,26,5,7.5
09,26,6,2.0
09,26,7,2.0
09,27,1,9.0
09,27,2,10.0
09,27,3,9.5
09,27,4,10.5
09,27,5,9.5
09,27,6,2.0
09,27,7,2.0
09,28,1,8.5
09,28,2,10.5
09,28,3,9.0
09,28,4,7.5
09,28,5,7.0
09,28,6,2.5
09,28,7,2.0
09,29,1,6.0
09,29,2,9.0
09,29,3,5.0
09,29,4,7.0
09,29,5,4.0
09,29,6,1.0
09,29,7,2.0
09,30,1,6.5
09,30,2,10.0
09,30,3,6.0
09,30,4,6.5
09,30,5,3.0
09,30,6,1.0
09,30,7,2.5
09,31,1,6.0
09,31,2,9.0
09,31,3,9.5
09,31,4,7.5
09,31,5,9.0
09,31,6,1.0
09,31,7,2.0
09,32,1,8.5
09,32,2,9.5
09,32,3,9.0
09,32,4,8.5
09,32,5,4.0
09,32,6,2.0
09,32,7,2.0
09,33,1,5.5
09,33,2,9.0
09,33,3,7.0
09,33,4,10.5
09,33,5,6.5
09,33,7,2.5
09,34,1,9.5
09,34,2,14.5
09,34,3,9.5
09,34,4,8.0
09,34,5,7.5
09,34,6,1.0
09,34,7,3.0
09,35,1,8.5
09,35,2,12.5
09,35,3,11.0
09,35,4,12.0
09,35,5,6.5
09,35,6,2.0
09,35,7,1.0
09,36,1,11.0
09,36,2,15.5
09,36,3,9.5
09,36,4,10.0
09,36,5,8.0
09,36,6,1.0
09,36,7,1.0
09,37,1,10.5
09,37,2,12.0
09,37,3,8.0
09,37,4,9.0
09,37,5,8.5
09,37,6,1.0
09,37,7,3.0
09,38,1,12.5
09,38,2,13.0
09,38,3,8.0
09,38,4,8.5
09,38,5,8.0
09,38,6,2.5
09,38,7,2.0
09,39,1,9.5
09,39,2,12.0
09,39,3,12.5
09,39,4,9.5
09,39,5,9.5
09,39,6,1.0
09,39,7,2.0
09,40,1,10.0
09,40,2,14.0
09,40,3,10.0
09,40,4,9.5
09,40,5,9.5
09,40,6,1.0
09,40,7,1.0
09,41,1,12.0
09,41,2,13.0
09,41,3,13.5
09,41,4,8.0
09,41,5,7.5
09,41,6,1.0
09,41,7,2.0
09,42,1,8.5
09,42,2,13.5
09,42,3,14.0
09,42,4,11.5
09,42,5,10.0
09,42,6,1.0
09,42,7,2.0
09,43,1,11.5
09,43,2,12.5
09,43,3,12.0
09,43,4,13.5
09,43,5,7.5
09,43,6,1.0
09,43,7,1.5
09,44,1,10.0
09,44,2,13.0
09,44,3,10.0
09,44,4,9.0
09,44,5,5.0
09,44,6,1.0
09,44,7,3.0
09,45,1,10.5
09,45,2,16.5
09,45,3,13.0
09,45,4,8.0
09,45,5,9.0
09,45,6,2.0
09,45,7,1.5
09,46,1,8.0
09,46,2,13.5
09,46,3,10.0
09,46,4,11.0
09,46,5,8.0
09,46,6,2.5
09,46,7,1.0
09,47,1,9.0
09,47,2,13.5
09,47,3,9.0
09,47,4,9.0
09,47,5,5.5
09,47,6,1.5
09,47,7,1.0
09,48,1,7.0
09,48,2,16.0
09,48,3,9.0
09,48,4,8.5
09,48,5,7.0
09,48,6,1.0
09,48,7,1.5
09,49,1,10.0
09,49,2,14.0
09,49,3,12.5
09,49,4,8.5
09,49,5,5.0
09,49,6,1.0
09,49,7,1.0
09,50,1,10.0
09,50,2,13.5
09,50,3,9.5
09,50,4,10.5
09,50,5,8.5
09,50,6,1.0
09,50,7,2.5
09,51,1,9.5
09,51,2,13.5
09,51,3,10.5
09,51,4,12.0
09,51,5,7.0
09,51,6,3.0
09,51,7,1.0
09,52,1,2.5
09,52,2,3.5
09,52,3,4.5
09,52,4,5.5
09,52,5,3.0
09,52,6,2.0
09,52,7,4.0
09,53,5,1.0
09,53,7,1.0
10,1,1,5.0
10,1,2,3.0
10,1,3,8.0
10,1,4,10.5
10,1,5,6.5
10,1,6,1.0
10,1,7,1.0
10,2,1,8.0
10,2,2,6.0
10,2,3,10.0
10,2,4,9.0
10,2,5,8.5
10,2,6,2.0
10,2,7,1.0
10,3,1,5.5
10,3,2,6.5
10,3,3,10.5
10,3,4,8.5
10,3,5,6.0
10,3,6,2.0
10,3,7,2.0
10,4,1,8.5
10,4,2,5.5
10,4,3,8.0
10,4,4,9.5
10,4,5,9.5
10,4,6,1.0
10,4,7,2.0
10,5,1,7.5
10,5,2,7.0
10,5,3,6.5
10,5,4,8.5
10,5,5,6.0
10,5,6,1.0
10,5,7,1.0
10,6,1,6.0
10,6,2,4.5
10,6,3,8.5
10,6,4,8.0
10,6,5,6.5
10,6,6,1.0
10,6,7,1.0
10,7,1,7.5
10,7,2,6.5
10,7,3,8.0
10,7,4,6.5
10,7,5,9.5
10,7,6,1.5
10,7,7,1.5
10,8,1,6.0
10,8,2,4.0
10,8,3,8.0
10,8,4,9.5
10,8,5,9.5
10,8,6,1.0
10,8,7,2.0
10,9,1,7.5
10,9,2,7.5
10,9,3,7.5
10,9,4,8.0
10,9,5,6.0
10,9,7,2.0
10,10,1,13.0
10,10,2,6.5
10,10,3,8.5
10,10,4,6.5
10,10,5,8.5
10,10,6,2.0
10,10,7,3.5
10,11,1,5.5
10,11,2,6.5
10,11,3,7.5
10,11,4,7.5
10,11,5,7.5
10,11,6,2.0
10,11,7,2.5
10,12,1,8.0
10,12,2,4.5
10,12,3,7.0
10,12,4,6.0
10,12,5,7.5
10,12,7,2.0
10,13,1,9.0
10,13,2,4.0
10,13,3,8.5
10,13,4,8.0
10,13,5,7.0
10,13,6,1.0
10,13,7,3.0
10,14,1,7.0
10,14,2,4.5
10,14,3,8.0
10,14,4,9.0
10,14,5,7.0
10,14,6,2.5
10,14,7,2.0
10,15,1,10.0
10,15,2,8.0
10,15,3,10.0
10,15,4,5.0
10,15,5,7.5
10,15,6,1.0
10,15,7,1.0
10,16,1,7.0
10,16,2,5.5
10,16,3,9.0
10,16,4,5.5
10,16,5,9.0
10,16,6,2.0
10,16,7,2.0
10,17,1,6.0
10,17,2,6.0
10,17,3,7.5
10,17,4,10.5
10,17,5,9.5
10,17,6,1.5
10,17,7,1.5
10,18,1,4.5
10,18,2,6.0
10,18,3,8.0
10,18,4,5.5
10,18,5,6.5
10,18,6,1.0
10,18,7,1.0
10,19,1,7.5
10,19,2,8.0
10,19,3,7.0
10,19,4,8.0
10,19,5,8.0
10,19,6,1.0
10,19,7,2.0
10,20,1,5.5
10,20,2,6.0
10,20,3,8.5
10,20,4,9.0
10,20,5,6.5
10,20,6,1.0
10,20,7,1.5
10,21,1,7.0
10,21,2,7.5
10,21,3,8.0
10,21,4,10.0
10,21,5,6.5
10,21,6,1.0
10,21,7,2.0
10,22,1,9.0
10,22,2,6.0
10,22,3,8.5
10,22,4,7.0
10,22,5,9.0
10,22,6,1.5
10,22,7,2.0
10,23,1,2.5
10,23,2,5.0
10,23,3,7.0
10,23,4,8.5
10,23,5,8.0
10,23,6,1.0
10,23,7,1.0
10,24,1,6.0
10,24,2,6.0
10,24,3,10.0
10,24,4,7.0
10,24,5,7.5
10,24,6,1.5
10,24,7,2.0
10,25,1,6.0
10,25,2,4.5
10,25,3,8.0
10,25,4,10.0
10,25,5,6.5
10,25,6,3.0
10,25,7,2.0
10,26,1,7.5
10,26,2,6.0
10,26,3,10.0
10,26,4,8.5
10,26,5,10.0
10,26,6,1.0
10,26,7,2.0
10,27,1,7.5
10,27,2,5.5
10,27,3,7.5
10,27,4,9.5
10,27,5,7.0
10,27,6,1.5
10,27,7,1.0
10,28,1,6.0
10,28,2,6.5
10,28,3,4.5
10,28,4,9.0
10,28,5,10.0
10,28,6,1.0
10,28,7,1.0
10,29,1,4.5
10,29,2,7.5
10,29,3,6.0
10,29,4,6.5
10,29,5,5.0
10,29,6,1.0
10,29,7,2.5
10,30,1,7.5
10,30,2,4.5
10,30,3,6.5
10,30,4,5.0
10,30,5,7.5
10,30,6,1.0
10,30,7,2.0
10,31,1,8.5
10,31,2,5.5
10,31,3,7.5
10,31,4,9.0
10,31,5,4.5
10,31,6,2.0
10,31,7,3.0
10,32,1,7.0
10,32,2,4.0
10,32,3,7.0
10,32,4,9.0
10,32,5,6.0
10,32,6,1.5
10,32,7,1.0
10,33,1,4.5
10,33,2,7.0
10,33,3,7.0
10,33,4,8.5
10,33,5,7.5
10,33,6,1.0
10,33,7,1.5
10,34,1,7.0
10,34,2,5.0
10,34,3,6.5
10,34,4,8.0
10,34,5,8.5
10,34,6,1.0
10,34,7,2.0
10,35,1,6.0
10,35,2,6.0
10,35,3,7.0
10,35,4,7.0
10,35,5,8.0
10,35,6,1.0
10,35,7,1.0
10,36,1,4.5
10,36,2,6.5
10,36,3,8.0
10,36,4,9.0
10,36,5,9.0
10,36,6,1.0
10,36,7,2.0
10,37,1,7.5
10,37,2,5.5
10,37,3,10.0
10,37,4,6.5
10,37,5,6.0
10,37,6,1.0
10,37,7,1.0
10,38,1,9.0
10,38,2,3.5
10,38,3,9.5
10,38,4,8.0
10,38,5,8.0
10,38,6,1.0
10,38,7,3.0
10,39,1,6.5
10,39,2,6.0
10,39,3,8.0
10,39,4,7.5
10,39,5,7.0
10,39,6,1.0
10,39,7,2.5
10,40,1,7.5
10,40,2,5.0
10,40,3,9.0
10,40,4,10.5
10,40,5,8.0
10,40,6,2.0
10,40,7,1.0
10,41,1,8.5
10,41,2,7.0
10,41,3,10.5
10,41,4,7.5
10,41,5,7.0
10,41,6,1.0
10,41,7,1.5
10,42,1,6.5
10,42,2,5.0
10,42,3,9.5
10,42,4,7.5
10,42,5,5.5
10,42,6,1.0
10,42,7,1.0
10,43,1,7.0
10,43,2,6.0
10,43,3,11.5
10,43,4,8.5
10,43,5,6.0
10,43,6,1.5
10,43,7,2.0
10,44,1,8.0
10,44,2,5.0
10,44,3,8.5
10,44,4,7.5
10,44,5,9.0
10,44,6,2.0
10,44,7,2.0
10,45,1,8.5
10,45,2,5.5
10,45,3,10.0
10,45,4,6.5
10,45,5,4.0
10,45,7,1.0
10,46,1,7.5
10,46,2,7.0
10,46,3,8.5
10,46,4,9.0
10,46,5,9.0
10,46,6,1.0
10,46,7,2.0
10,47,1,7.0
10,47,2,6.0
10,47,3,12.0
10,47,4,7.5
10,47,5,7.0
10,47,6,1.0
10,47,7,1.0
10,48,1,11.0
10,48,2,5.5
10,48,3,8.0
10,48,4,6.5
10,48,5,6.5
10,48,6,1.5
10,48,7,2.0
10,49,1,7.5
10,49,2,8.0
10,49,3,7.5
10,49,4,10.0
10,49,5,8.5
10,49,6,1.0
10,49,7,2.0
10,50,1,6.0
10,50,2,4.0
10,50,3,6.5
10,50,4,10.0
10,50,5,9.5
10,50,6,1.0
10,50,7,1.0
10,51,1,9.5
10,51,2,4.0
10,51,3,11.0
10,51,4,8.5
10,51,5,8.0
10,51,6,2.0
10,51,7,1.0
10,52,1,3.0
10,52,2,3.0
10,52,3,6.5
10,52,4,7.0
10,52,5,7.5
10,52,7,1.0
10,53,7,2.0
11,1,1,7.0
11,1,2,5.0
11,1,3,7.5
11,1,4,10.5
11,1,5,7.0
11,1,6,2.5
11,1,7,2.5
11,2,1,19.5
11,2,2,13.0
11,2,3,8.5
11,2,4,15.5
11,2,5,7.5
11,2,6,3.0
11,2,7,2.0
11,3,1,13.0
11,3,2,10.5
11,3,3,8.0
11,3,4,13.5
11,3,5,8.0
11,3,6,2.0
11,3,7,3.0
11,4,1,14.0
11,4,2,9.0
11,4,3,10.5
11,4,4,14.5
11,4,5,7.5
11,4,6,3.0
11,4,7,3.0
11,5,1,13.0
11,5,2,13.0
11,5,3,7.5
11,5,4,12.5
11,5,5,11.0
11,5,6,3.0
11,5,7,1.5
11,6,1,10.0
11,6,2,9.0
11,6,3,7.5
11,6,4,12.0
11,6,5,8.0
11,6,6,4.5
11,6,7,2.5
11,7,1,15.0
11,7,2,7.0
11,7,3,7.0
11,7,4,14.5
11,7,5,5.0
11,7,6,3.0
11,7,7,5.0
11,8,1,14.0
11,8,2,14.0
11,8,3,10.0
11,8,4,14.5
11,8,5,10.5
11,8,6,3.0
11,8,7,1.5
11,9,1,11.5
11,9,2,12.5
11,9,3,10.5
11,9,4,15.5
11,9,5,6.0
11,9,6,2.0
11,9,7,3.0
11,10,1,11.5
11,10,2,8.5
11,10,3,10.5
11,10,4,12.0
11,10,5,6.0
11,10,6,2.0
11,10,7,3.5
11,11,1,10.0
11,11,2,13.0
11,11,3,10.5
11,11,4,12.5
11,11,5,4.0
11,11,6,3.0
11,11,7,3.0
11,12,1,13.5
11,12,2,11.5
11,12,3,10.0
11,12,4,9.0
11,12,5,7.5
11,12,6,3.5
11,12,7,1.5
11,13,1,13.5
11,13,2,11.5
11,13,3,9.5
11,13,4,15.5
11,13,5,7.5
11,13,6,1.5
11,13,7,2.0
11,14,1,9.0
11,14,2,10.0
11,14,3,10.0
11,14,4,14.0
11,14,5,6.0
11,14,6,2.0
11,14,7,1.0
11,15,1,8.0
11,15,2,8.5
11,15,3,8.5
11,15,4,10.0
11,15,5,4.5
11,15,6,1.0
11,15,7,3.0
11,16,1,10.0
11,16,2,11.0
11,16,3,9.0
11,16,4,10.0
11,16,5,4.0
11,16,6,4.0
11,16,7,3.0
11,17,1,15.5
11,17,2,6.5
11,17,3,14.0
11,17,4,12.5
11,17,5,6.5
11,17,6,2.0
11,17,7,3.0
11,18,1,7.5
11,18,2,9.5
11,18,3,7.5
11,18,4,12.5
11,18,5,6.5
11,18,6,2.0
11,18,7,2.0
11,19,1,11.5
11,19,2,9.0
11,19,3,14.0
11,19,4,12.5
11,19,5,5.0
11,19,6,2.5
11,19,7,3.5
11,20,1,11.5
11,20,2,11.0
11,20,3,12.0
11,20,4,14.0
11,20,5,5.5
11,20,6,1.0
11,20,7,2.0
11,21,1,13.5
11,21,2,9.0
11,21,3,12.0
11,21,4,16.0
11,21,5,4.5
11,21,6,1.0
11,21,7,2.5
11,22,1,12.0
11,22,2,8.5
11,22,3,10.0
11,22,4,14.0
11,22,5,7.0
11,22,6,1.0
11,22,7,2.5
11,23,1,13.5
11,23,2,11.0
11,23,3,10.5
11,23,4,15.5
11,23,5,4.5
11,23,6,2.0
11,23,7,3.0
11,24,1,11.5
11,24,2,11.5
11,24,3,12.5
11,24,4,18.0
11,24,5,10.0
11,24,6,1.5
11,24,7,3.0
11,25,1,11.0
11,25,2,9.0
11,25,3,9.0
11,25,4,12.5
11,25,5,7.0
11,25,6,2.0
11,25,7,4.5
11,26,1,14.0
11,26,2,12.5
11,26,3,9.0
11,26,4,14.5
11,26,5,8.0
11,26,6,2.0
11,26,7,3.0
11,27,1,12.5
11,27,2,11.0
11,27,3,16.0
11,27,4,14.5
11,27,5,8.0
11,27,6,2.0
11,27,7,4.5
11,28,1,10.5
11,28,2,9.0
11,28,3,8.5
11,28,4,14.5
11,28,5,7.5
