APR_MDC_key,date,median,mean,std,q0.025,q0.975
01,2021-08-03,0.7252747252747253,0.7236041286692033,0.030685270677053084,0.6720977596741344,0.7875894988066826
01,2021-08-04,0.6798245614035088,0.6837641717555958,0.019522990708017364,0.6567796610169491,0.7328605200945627
01,2021-08-05,0.812807881773399,0.8123523893528778,0.001958400117781523,0.8087740903207249,0.8148148148148148
01,2021-08-06,0.8640420557729815,0.8646499054450355,0.012157472774441997,0.8415841584158417,0.8877865569422991
01,2021-08-07,0.9302325581395349,0.9274348624892701,0.02656436147177374,0.8863653754916515,0.9727185113796427
01,2021-08-08,0.9550561797752809,0.9570401987898662,0.017511247647711985,0.9263049851206958,0.9912536443148688
01,2021-08-09,0.9090909090909092,0.9084368508611697,0.012889235354086823,0.883618647717485,0.929152284385637
01,2021-08-10,0.8424507658643325,0.8421616160808523,0.010300932378086615,0.8226495726495727,0.86134581815993
01,2021-08-11,0.814981927564709,0.8165485945280488,0.02334291986442743,0.7771892159786671,0.8585687321186162
01,2021-08-12,0.8530805687203791,0.856340685534503,0.029083944100238023,0.8016486981886987,0.9115667786101782
01,2021-08-13,0.9113300492610837,0.9106392223343077,0.007441973723201267,0.8980582524271844,0.925
01,2021-08-14,0.8403361344537814,0.8419013624775212,0.014073239265275907,0.819672131147541,0.8695652173913043
01,2021-08-15,0.8559782608695653,0.8586411798657768,0.022364131412990613,0.8181818181818182,0.9027088511432418
01,2021-08-16,0.913405793022706,0.9112835976821339,0.02282087236332734,0.8690744920993229,0.952970297029703
01,2021-08-17,0.9696261682242991,0.9579795443119291,0.043030131118713004,0.8718487394957983,1.0560469894064497
01,2021-08-18,0.8711217183770883,0.8816382610423618,0.06689530310341273,0.7815845824411134,1.0167130919220055
01,2021-08-19,0.8625,0.8628659818660722,0.030459788028551947,0.8023255813953488,0.9177376860989105
01,2021-08-20,0.81145584725537,0.810657655696243,0.022287787558199056,0.772553235053235,0.850106783919598
01,2021-08-21,0.8547008547008547,0.858067195094483,0.04404440124357866,0.783289817232376,0.9523809523809523
01,2021-08-22,0.7629427792915531,0.7627478043939032,0.01699192297796469,0.7349081364829396,0.8
01,2021-08-23,0.7894736842105262,0.8032227180006215,0.03430580958184339,0.752755333351876,0.8589831127865827
